57, 57, 57
58, 61, 58
59, 65, 59
60, 70, 60
61, 75, 61
62, 77, 62
63, 79, 63
64, 89, 64
65, 96, 65
66, 106, 65
67, 113, 65
68, 129, 65
69, 143, 65
70, 160, 65
71, 173, 65
72, 202, 65
73, 221, 65
74, 243, 69
75, 269, 73
76, 295, 77
77, 319, 81
78, 345, 85
79, 369, 89
80, 1777, 92
81, 4044, 95
82, 8647, 98
83, 15575, 102
84, 25709, 106
85, 61137, 109
86, 95367, 115
87, 182993, 121
88, 251703, 127
89, 330132, 128
90, 685016, 129
91, 866555, 130
92, 1477298, 130
93, 1802895, 130
94, 2169447, 130
95, 3594222, 131
96, 4258923, 137
97, 7012700, 137
98, 8438859, 140
99, 8616958, 143
100, 14968518, 146
101, 18506227, 149
102, 0, 152
103, 0, 155
104, 0, 155
105, 0, 155
106, 0, 155
107, 0, 158
108, 0, 161
109, 0, 161
110, 0, 305
111, 0, 435
112, 0, 892
113, 0, 1148
114, 0, 1334
115, 0, 1674
116, 0, 2066
117, 0, 2403
118, 0, 2724
119, 0, 3251
120, 0, 3782
121, 0, 3935
122, 0, 4256
123, 0, 4783
124, 0, 6792
125, 0, 9047
126, 0, 12099
127, 0, 14351
128, 0, 16551
129, 0, 17780
130, 0, 18559
131, 0, 19739
132, 0, 20588
133, 0, 21449
134, 0, 22723
135, 0, 23176
136, 0, 25990
137, 0, 26851
138, 0, 35744
139, 0, 40151
140, 0, 45513
141, 0, 50000
142, 0, 58768
143, 0, 63134
144, 0, 66615
145, 0, 72017
146, 0, 74522
147, 0, 77235
148, 0, 81695
149, 0, 84300
150, 0, 87592
151, 0, 90305
152, 0, 104181
153, 0, 116475
154, 0, 128395
155, 0, 144394
156, 0, 155537
157, 0, 169347
158, 0, 177984
159, 0, 196185
160, 0, 202210
161, 0, 208476
162, 0, 222668
163, 0, 223670
164, 0, 229695
165, 0, 235961
166, 0, 5733451485
