56, 10672300800, 2.968
57, 24196771440, 6.730
58, 33382995120, 9.285
59, 36430215120, 10.132
60, 35127061920, 9.770
61, 31558562640, 8.777
62, 27158833440, 7.554
63, 22775067720, 6.334
64, 18878696640, 5.251
65, 15632702640, 4.348
66, 13003713360, 3.617
67, 10925741880, 3.039
68, 9271207440, 2.579
69, 7941998880, 2.209
70, 6854164920, 1.906
71, 5959660560, 1.658
72, 5216266080, 1.451
73, 4592243880, 1.277
74, 4049920800, 1.126
75, 3588672000, 0.998
76, 3189880080, 0.887
77, 2845471560, 0.791
78, 2551129500, 0.710
79, 2297446680, 0.639
80, 2066949720, 0.575
81, 1866484140, 0.519
82, 1692982140, 0.471
83, 1532991780, 0.426
84, 1389870600, 0.387
85, 1262672130, 0.351
86, 1146518100, 0.319
87, 1036997280, 0.288
88, 940394010, 0.262
89, 850472460, 0.237
90, 769179390, 0.214
91, 692139000, 0.193
92, 625513005, 0.174
93, 562965480, 0.157
94, 508759770, 0.142
95, 458877360, 0.128
96, 415626930, 0.116
97, 374183160, 0.104
98, 339120630, 0.094
99, 307339380, 0.085
100, 277673340, 0.077
101, 251103120, 0.070
102, 225448320, 0.063
103, 202070820, 0.056
104, 182905920, 0.051
105, 162768300, 0.045
106, 146490045, 0.041
107, 130969590, 0.036
108, 116447390, 0.032
109, 105143370, 0.029
110, 94580076, 0.026
111, 84406770, 0.023
112, 75796020, 0.021
113, 68416830, 0.019
114, 60165815, 0.017
115, 53180730, 0.015
116, 48094860, 0.013
117, 42498470, 0.012
118, 37103865, 0.010
119, 32729100, 0.009
120, 28775114, 0.008
121, 24898980, 0.007
122, 21795930, 0.006
123, 18780540, 0.005
124, 16325310, 0.005
125, 14040984, 0.004
126, 12285920, 0.003
127, 10351320, 0.003
128, 8947350, 0.002
129, 7624860, 0.002
130, 6381444, 0.002
131, 5423640, 0.002
132, 4635210, 0.001
133, 3803610, 0.001
134, 3298650, 0.001
135, 2745324, 0.001
136, 2331450, 0.001
137, 1810380, 0.001
138, 1623055, 0.000
139, 1134840, 0.000
140, 1022700, 0.000
141, 809180, 0.000
142, 656250, 0.000
143, 528270, 0.000
144, 433690, 0.000
145, 313050, 0.000
146, 283050, 0.000
147, 209320, 0.000
148, 204960, 0.000
149, 133860, 0.000
150, 119116, 0.000
151, 97530, 0.000
152, 85980, 0.000
153, 57170, 0.000
154, 43350, 0.000
155, 30738, 0.000
156, 43390, 0.000
157, 20280, 0.000
158, 22920, 0.000
159, 10660, 0.000
160, 11460, 0.000
161, 10320, 0.000
162, 14450, 0.000
163, 10140, 0.000
164, 9180, 0.000
165, 5040, 0.000
166, 2280, 0.000
167, 1950, 0.000
168, 4650, 0.000
169, 2040, 0.000
170, 3870, 0.000
171, 1180, 0.000
172, 1920, 0.000
173, 1620, 0.000
174, 1095, 0.000
175, 360, 0.000
176, 960, 0.000
177, 270, 0.000
179, 120, 0.000
180, 374, 0.000
181, 30, 0.000
182, 90, 0.000
183, 30, 0.000
184, 270, 0.000
185, 12, 0.000
186, 160, 0.000
187, 300, 0.000
188, 540, 0.000
189, 20, 0.000
190, 120, 0.000
191, 150, 0.000
192, 315, 0.000
196, 120, 0.000
198, 40, 0.000
199, 30, 0.000
200, 90, 0.000
216, 70, 0.000
220, 12, 0.000
224, 15, 0.000
225, 2, 0.000
